"g","mY","gY","mU","kD","gU","b","bs","mUs"
0.64212,0.125,2.7797,198.8578,10.1384,0.0074674,0.355308,4.102135,NA
0.16226,0.125,8.7292,6.8966,97.6519,0.0049022,0.308371,4.10484,NA
0.19486,0.125,7.8601,41.1728,38.8358,0.0052971,0.098686,9.62282,NA
0.94166,0.125,9.8483,17.441,94.6749,0.0078597,0.807743,11.285885,NA
0.99594,0.125,6.7352,86.6774,52.208,0.0045167,0.483626,8.709725,NA
0.73635,0.125,9.405,137.7988,70.4248,0.0050982,0.278486,3.73281,NA
0.08029,0.125,4.0324,23.9962,56.8647,0.004377,0.158885,5.90865,NA
0.17009,0.125,0.6872,46.4104,54.5111,0.0078393,1.043527,7.59724,NA
0.10688,0.125,9.5513,38.535,97.3692,0.0056298,0.036293,1.5699,NA
0.3492,0.125,2.9666,11.2458,87.0091,0.0021861,0.528484,0.534775,NA
0.73495,0.125,5.0349,156.4826,21.3712,0.0017581,0.252932,5.67417,NA
0.91085,0.125,9.4917,115.1122,33.2448,0.0066677,0.755836,5.60411,NA
0.89851,0.125,7.4729,52.002,16.5809,0.0051877,0.554403,3.4282,NA
0.20033,0.125,6.118,17.8742,86.7786,0.0088106,1.018662,13.296555,NA
0.37689,0.125,5.1579,118.3424,39.4312,0.0011761,0.463307,13.222385,NA
0.86209,0.125,7.9884,43.1142,32.4136,0.0003786,0.683786,15.49187,NA
0.27255,0.125,8.3957,46.856,58.762,0.0020364,0.412249,8.174975,NA
0.2147,0.125,2.4328,134.1724,0.6431,0.007857,0.962283,7.625125,NA
0.9684,0.125,7.8546,77.4224,59.2945,0.004677,0.206955,0.23192,NA
0.33019,0.125,5.0774,74.25,94.8341,0.0023853,0.319883,6.987005,NA
0.05655,0.125,6.2896,130.4328,94.0807,0.0070308,0.259126,12.193115,NA
0.23085,0.125,2.3077,37.6884,88.1455,0.0034671,0.479361,15.003065,NA
0.17385,0.125,1.3618,161.833,96.2488,0.0080283,0.279827,12.28594,NA
0.72911,0.125,6.67,1.8444,53.0519,0.0065228,0.768875,0.320945,NA
0.90872,0.125,4.1896,185.8232,13.9645,0.0008336,0.390442,0.04781,NA
0.78897,0.125,4.6455,199.177,36.6611,0.0015897,1.05963,0.46957,NA
0.57826,0.125,8.8534,151.066,9.1562,0.004028,0.661122,6.24347,NA
0.0964,0.125,6.7948,166.168,51.2561,0.0051879,0.059199,2.200345,NA
0.07324,0.125,8.6709,160.3636,15.7039,0.0018154,0.947727,2.91139,NA
0.34785,0.125,4.1536,146.0408,68.6237,0.0028929,0.770613,11.558455,NA
0.035,0.125,4.0969,81.1254,66.7009,0.0005288,0.122591,7.566975,NA
0.78519,0.125,1.2197,154.9962,55.0249,0.0064132,0.403193,13.214355,NA
0.84485,0.125,1.7497,21.1794,71.7271,0.0039299,0.239485,11.33449,NA
0.15911,0.125,7.7411,195.583,82.5788,0.0083103,0.862418,2.86757,NA
0.11733,0.125,9.2202,12.8098,26.4211,0.00069,0.915812,14.04826,NA
0.81737,0.125,4.3996,193.6818,2.035,0.0066543,1.058493,6.05772,NA
0.26714,0.125,5.3661,71.0274,9.2051,0.0065291,0.812856,6.570645,NA
0.58271,0.125,6.5708,20.3734,39.1739,0.0062413,0.01752,7.74627,NA
0.55968,0.125,3.1758,21.3294,38.8084,0.0045109,0.307622,15.442955,NA
0.71941,0.125,0.0433,161.613,53.5265,0.0087836,1.028135,0.47532,NA
0.03302,0.125,3.7531,120.756,19.3001,0.0027723,0.591785,5.840935,NA
0.89196,0.125,1.0173,185.2556,47.6348,0.0020643,0.448666,3.074775,NA
0.94762,0.125,4.92,8.2234,37.2229,0.0018599,0.371959,7.076915,NA
0.93553,0.125,7.34,98.446,29.1603,0.0041745,0.703929,10.3403,NA
0.32981,0.125,7.2363,191.9434,5.172,0.0087048,0.603934,13.94687,NA
0.47527,0.125,9.8302,37.2462,96.2399,0.0004398,0.870863,8.222875,NA
0.40107,0.125,5.9485,125.4552,86.6749,0.0076841,1.009418,11.34456,NA
0.73785,0.125,7.6793,129.2966,24.9748,0.004573,0.560389,14.704015,NA
0.45135,0.125,0.6542,175.8028,26.6273,0.0059056,0.836783,12.962495,NA
0.83341,0.125,7.326,175.8268,36.3273,0.0066971,0.944911,3.280695,NA
0.90347,0.125,2.4195,185.9272,54.1531,0.0035985,0.161182,8.21023,NA
0.09194,0.125,0.556,3.1772,99.815,0.0060733,0.390197,1.49953,NA
0.34329,0.125,7.6862,150.2394,20.1555,0.005469,0.474845,6.549985,NA
0.55983,0.125,1.6917,87.0928,73.5618,0.0049387,0.610742,9.283765,NA
0.5554,0.125,3.4655,27.1914,96.174,0.0047442,0.170189,1.997465,NA
0.50986,0.125,4.5761,107.778,13.42,0.0099925,0.505063,3.511095,NA
0.19187,0.125,3.3318,84.3466,0.1312,0.0005384,0.802064,11.138535,NA
0.75991,0.125,5.7999,28.2614,82.1462,0.0081063,0.689149,2.52331,NA
0.83681,0.125,4.8003,76.7514,9.3143,0.0091674,0.911507,8.99588,NA
0.93175,0.125,3.8729,50.7764,63.9524,0.0054347,0.621699,5.75319,NA
0.78883,0.125,2.4462,183.4712,49.419,0.00559,0.557851,10.785835,NA
0.54606,0.125,7.5668,139.8458,1.7866,0.0056629,0.088395,7.483465,NA
0.50769,0.125,7.4159,178.507,70.4946,0.0083646,0.848455,6.92215,NA
0.64268,0.125,8.2547,124.0136,13.6594,0.0070247,1.031593,8.733715,NA
0.06991,0.125,1.6481,159.0294,53.3281,0.0019912,0.297511,0.02287,NA
0.25027,0.125,2.8605,25.754,66.0005,0.0012872,0.310408,14.758235,NA
0.56218,0.125,1.9443,125.6216,4.6961,0.0088886,0.516002,13.83439,NA
0.82551,0.125,2.9235,37.763,81.1906,0.0051911,0.324002,7.05803,NA
0.7867,0.125,1.1869,20.5032,89.6892,0.0049325,0.448058,13.858125,NA
0.31522,0.125,5.1735,182.3072,90.7017,0.0051052,0.261839,11.909395,NA
0.86603,0.125,0.8233,25.1628,51.7323,0.0078842,1.039775,14.87145,NA
0.85031,0.125,8.1899,196.8202,47.6303,0.0058408,1.038122,6.957545,NA
0.2771,0.125,1.3935,102.7746,27.4127,0.008439,1.066729,13.51778,NA
0.45298,0.125,9.1316,154.0058,73.5569,0.0092709,0.168448,5.74692,NA
0.58554,0.125,0.006,188.2186,9.866,0.0068126,0.759811,8.1346,NA
0.12734,0.125,3.5215,171.2886,72.424,0.0005512,0.635074,5.940415,NA
0.87923,0.125,5.0241,36.1134,44.6927,0.0055605,0.107366,4.431355,NA
0.53634,0.125,6.8883,150.7552,45.6002,0.0050787,0.148024,5.802875,NA
0.59297,0.125,6.1532,193.428,25.1674,0.0027601,0.018185,8.26735,NA
0.5072,0.125,8.4025,152.1384,74.1951,0.000886,0.536592,3.319885,NA
0.12088,0.125,5.3533,67.5568,72.6441,0.0050845,0.332694,14.42096,NA
0.16307,0.125,0.9244,18.2618,2.5874,0.0039645,0.277226,14.4191,NA
0.86266,0.125,8.3472,81.9104,41.842,0.0007655,0.001592,14.7474,NA
0.09894,0.125,5.3372,157.0942,21.6962,0.0075102,0.270381,15.200255,NA
0.79302,0.125,8.122,171.7602,43.9319,0.0057557,0.93024,12.20882,NA
0.70158,0.125,6.2848,79.8314,7.2223,0.0040192,0.727221,10.845565,NA
0.1487,0.125,7.5982,95.565,76.5613,0.0026381,0.112777,8.127405,NA
0.32697,0.125,1.564,174.4334,91.0326,0.0055025,0.8346,8.496535,NA
0.66948,0.125,0.2767,178.7938,44.1444,0.0056927,0.584146,13.864885,NA
0.91819,0.125,9.7389,111.8002,13.6757,0.0053993,0.401022,3.134985,NA
0.75135,0.125,6.8581,167.7364,21.0281,0.0024653,0.725217,13.667035,NA
0.52126,0.125,7.2676,83.3384,51.7043,0.0070456,0.326536,5.30267,NA
0.42391,0.125,4.6923,146.3002,98.2856,0.0080694,0.514821,13.686695,NA
0.14231,0.125,9.412,169.9098,6.5371,0.0046039,1.000761,5.63718,NA
0.18768,0.125,3.3246,162.2482,56.1624,0.0095706,0.428786,1.47903,NA
0.16927,0.125,4.8747,2.0116,58.2463,0.0041829,0.948655,8.045515,NA
0.69412,0.125,0.5897,45.361,4.0503,0.0011095,0.55277,7.666115,NA
0.92577,0.125,0.4404,133.1226,43.8457,0.001419,0.784926,8.87582,NA
0.82358,0.125,8.0486,29.8302,86.0141,0.0013699,0.312909,6.08482,NA
0.49689,0.125,6.2969,195.9948,32.0649,0.008613,1.035904,7.672895,NA
0.2792,0.125,8.7984,144.938,19.9961,0.0039842,0.148841,5.40859,NA
0.51577,0.125,6.0515,128.6122,20.751,0.0058648,0.685974,3.31814,NA
0.51841,0.125,0.1723,104.0524,27.0709,0.006353,0.526917,4.959085,NA
0.08839,0.125,1.6144,154.0724,99.4533,0.0038326,0.275526,1.257935,NA
0.08763,0.125,2.827,145.9326,6.2274,0.0044513,0.720774,5.112845,NA
0.58077,0.125,0.3393,83.4578,32.5241,0.0003907,0.912522,0.970815,NA
0.91351,0.125,3.5029,144.1214,84.1264,0.0072869,0.458319,14.023175,NA
0.75142,0.125,4.6154,17.9118,79.2199,0.0039685,0.49631,11.372615,NA
0.40739,0.125,1.7865,21.4736,7.1637,0.0060602,1.043459,5.040775,NA
0.08647,0.125,6.5877,57.2946,58.6911,0.0032498,0.993299,14.27119,NA
0.60794,0.125,3.3714,51.734,77.5359,0.0007431,0.256997,14.102135,NA
0.92477,0.125,4.8397,100.3472,7.0852,0.0066689,0.63115,10.644145,NA
0.92958,0.125,9.5294,46.4434,71.3396,0.0038024,0.682265,5.501725,NA
0.92714,0.125,0.7846,119.4054,50.0475,0.0010501,1.036495,9.50943,NA
0.6573,0.125,6.3314,107.2394,81.3281,0.0096813,0.071343,4.178825,NA
0.7044,0.125,2.6536,174.3246,32.6057,0.007013,0.102545,1.968015,NA
0.00209,0.125,8.7455,78.6316,31.4719,0.0001846,0.14707,10.514455,NA
0.63134,0.125,9.5938,137.5738,26.3007,0.0047839,0.175529,3.12842,NA
0.68871,0.125,2.9285,78.9682,56.9526,0.0098564,0.348558,6.634745,NA
0.28364,0.125,9.5117,36.7126,23.3836,0.0017336,0.325529,4.403495,NA
0.72893,0.125,1.5427,49.5558,52.6127,0.0073949,0.829492,7.61302,NA
0.5575,0.125,1.9273,186.8986,74.7055,0.0012795,0.144694,10.179015,NA
0.79615,0.125,9.3595,108.1594,45.1053,0.0029657,0.297005,2.763665,NA
0.56826,0.125,2.3238,10.322,37.0338,0.0018072,0.592028,4.5853,NA
0.22317,0.125,6.666,71.1566,64.3364,0.0083374,0.32513,0.75951,NA
0.74184,0.125,7.3526,146.2846,23.7168,0.0047465,0.959587,5.33107,NA
0.58282,0.125,5.9211,53.6286,8.249,0.0023221,0.048355,12.26078,NA
0.35065,0.125,3.7717,187.488,57.9722,0.0029998,0.276048,10.454765,NA
0.08049,0.125,1.3621,41.568,72.7462,0.0033026,0.278143,11.72738,NA
0.49599,0.125,7.6301,101.5088,69.7653,0.0033111,0.34059,3.63715,NA
0.91973,0.125,0.5109,116.9716,8.4458,0.0074661,0.452192,14.17787,NA
0.27212,0.125,2.9391,178.7358,29.3608,0.0049947,0.5659,14.51768,NA
0.49083,0.125,8.0553,25.0734,64.9825,0.0017633,1.000744,7.32906,NA
0.50504,0.125,7.3225,186.979,90.5018,0.0001828,0.285584,14.077735,NA
0.30574,0.125,2.6014,38.9336,94.1597,0.0060678,0.912598,13.63357,NA
0.11507,0.125,6.8648,9.1078,6.4216,0.0076292,0.473793,3.13261,NA
0.80137,0.125,6.8168,65.5734,22.0899,0.0071768,0.975204,14.355725,NA
0.53477,0.125,8.0483,11.894,11.1792,0.0004819,0.988207,10.02512,NA
0.34098,0.125,5.9605,139.1776,87.5217,0.0095481,0.005955,11.36991,NA
0.37003,0.125,5.7823,194.656,87.8676,0.001898,0.464317,1.581825,NA
0.4708,0.125,9.0505,198.5056,26.8348,0.0039467,0.782385,8.93023,NA
0.98744,0.125,3.1785,105.99,6.3464,0.007018,0.167628,8.257265,NA
0.99124,0.125,7.2593,27.0326,58.2036,0.0051897,0.582228,11.31508,NA
0.82174,0.125,2.9745,89.3258,73.4789,0.0048062,0.511851,5.280975,NA
0.49423,0.125,3.62,35.3666,38.7302,0.0078624,0.557473,13.765935,NA
0.85931,0.125,6.5905,130.155,10.6685,0.004769,0.051204,9.78736,NA
0.98033,0.125,4.5771,69.1404,79.156,0.009752,0.200576,6.31561,NA
0.66182,0.125,5.2295,1.518,51.6962,0.0054018,0.133517,5.786555,NA
0.37247,0.125,8.9602,79.2026,8.9873,0.0061199,0.14988,0.276265,NA
0.64428,0.125,2.3229,111.4036,79.4474,0.0057802,0.764757,1.372855,NA
0.44631,0.125,1.7263,184.518,30.0026,0.001836,0.541639,1.44112,NA
0.39823,0.125,3.5517,117.796,52.8502,0.0075515,0.273458,0.682745,NA
0.1863,0.125,4.249,173.177,24.9707,0.0061654,0.527452,1.92404,NA
0.02469,0.125,5.7976,42.9124,80.9277,0.0010701,0.440581,11.985095,NA
0.4604,0.125,3.5135,143.4038,98.0773,0.0002591,0.26157,7.60406,NA
0.40661,0.125,2.7657,95.8816,68.823,0.0009293,0.039455,7.567715,NA
0.14232,0.125,6.5583,111.857,60.3868,0.0048183,0.483466,5.4574,NA
0.6647,0.125,1.0111,82.6226,14.3928,0.0085938,0.968838,0.90478,NA
0.84927,0.125,1.2552,98.675,51.3524,0.0040026,0.794993,3.98259,NA
0.98426,0.125,8.675,1.6136,22.5493,0.0010596,0.50187,2.38871,NA
0.55372,0.125,3.7185,121.3386,18.4869,0.0003391,0.460174,12.586425,NA
0.20943,0.125,3.9951,57.3806,2.3383,0.0060486,0.36463,0.37105,NA
0.26912,0.125,4.1152,107.275,91.815,0.0016372,0.623298,0.332715,NA
0.90031,0.125,1.369,55.3024,96.7353,0.0059688,0.733257,10.854525,NA
0.70694,0.125,4.4612,117.182,21.3523,0.0088406,0.511854,6.159855,NA
0.67947,0.125,6.6826,56.075,41.4565,0.0031077,0.094417,0.754895,NA
0.64116,0.125,5.7419,95.6672,82.6425,0.0070296,0.090265,8.28889,NA
0.1732,0.125,0.2114,7.0444,25.2456,0.0099031,0.067741,13.193735,NA
0.85475,0.125,2.0712,190.5498,99.7948,0.002384,1.076848,12.993985,NA
0.36197,0.125,6.0391,84.8676,69.4831,0.0003386,0.56623,7.97084,NA
0.91536,0.125,0.8211,9.7782,15.9123,0.0032769,0.809405,10.637935,NA
0.64091,0.125,5.1336,169.9574,72.5894,0.0014932,0.901998,8.01899,NA
0.96516,0.125,0.0488,81.5198,43.6812,0.0057617,0.68103,11.36378,NA
0.51117,0.125,5.9552,49.2844,38.3866,0.0007549,0.975262,14.695425,NA
0.54153,0.125,4.4309,182.0118,46.4376,0.0093978,0.519954,3.46932,NA
0.81926,0.125,8.0307,73.0942,73.1355,0.0094024,0.808219,9.83697,NA
0.15851,0.125,0.6354,17.1654,72.3504,5.6e-06,0.056532,15.3577,NA
0.63812,0.125,2.0114,8.2238,63.9789,0.0064202,0.578416,12.957345,NA
0.75221,0.125,2.5394,189.8606,47.978,0.0027462,0.345275,9.9764,NA
0.61039,0.125,9.91,116.7138,84.017,0.0042163,0.020149,9.98049,NA
0.87596,0.125,3.9744,181.7394,43.3936,0.0008729,0.222108,11.196645,NA
0.85959,0.125,9.8647,2.9632,34.6035,0.0007491,0.33452,15.29253,NA
0.12852,0.125,9.9095,80.549,83.5834,0.0005776,0.474029,5.53574,NA
0.82247,0.125,5.1395,7.8926,48.5689,0.0026142,0.492006,2.22246,NA
0.33762,0.125,8.2718,159.18,75.3024,0.0085669,0.891569,12.566325,NA
0.75877,0.125,0.1134,192.398,74.9062,0.0045008,0.352922,7.360875,NA
0.04136,0.125,3.5403,2.9286,57.3231,0.0023905,0.756132,7.11395,NA
0.13123,0.125,9.9865,165.876,63.0046,0.0031413,0.318222,6.666855,NA
0.30488,0.125,4.5584,122.6174,84.2814,0.0048993,0.42869,3.5637,NA
0.12343,0.125,8.0341,49.5216,23.4056,0.0001074,1.006823,2.85572,NA
0.1282,0.125,2.7691,42.5526,48.0296,0.0063736,0.031679,12.58972,NA
0.01686,0.125,6.3317,46.4672,46.1781,0.0095873,1.020625,5.406045,NA
0.32244,0.125,7.7934,193.391,19.9504,0.0040845,0.9133,0.385425,NA
0.29645,0.125,2.7235,198.3966,94.8826,0.001782,0.978802,14.59047,NA
0.19384,0.125,0.542,27.8034,67.3025,0.0053826,0.175225,6.73384,NA
0.62071,0.125,6.4792,103.412,87.8618,0.0095334,0.673622,4.44865,NA
0.62753,0.125,7.6328,153.1928,11.7559,0.0098868,0.606269,12.976665,NA
0.50503,0.125,7.9251,12.7916,31.3255,0.0072553,0.888843,12.02373,NA
0.4364,0.125,0.0302,30.0324,50.2117,0.0013395,0.999417,13.441425,NA
0.19365,0.125,3.2649,104.5262,12.1922,0.0025404,0.126695,8.619805,NA
0.16997,0.125,9.9075,30.6312,90.8677,0.0094007,0.833498,9.49108,NA
0.47609,0.125,7.8126,133.5062,37.3343,0.0032839,0.902332,9.699245,NA
0.85023,0.125,8.4127,46.9652,83.9993,0.0089843,0.161315,5.09497,NA
0.85112,0.125,1.8707,50.7894,79.3615,0.0063849,0.641789,2.259745,NA
0.47528,0.125,1.9475,49.3794,73.2842,0.0048376,0.496306,1.24241,NA
0.67253,0.125,3.4243,191.904,34.7097,0.0093727,0.88972,0.301885,NA
0.32473,0.125,0.524,193.0958,51.9548,0.0020176,0.783666,2.260175,NA
0.5973,0.125,0.1417,27.8968,31.8193,0.0049416,0.969571,11.87233,NA
0.26045,0.125,1.1656,112.5442,74.2564,0.0094662,0.810377,6.69043,NA
0.83323,0.125,1.7543,78.312,59.4342,0.0039111,0.620593,15.30829,NA
0.33146,0.125,4.7511,76.894,3.9945,0.0077192,0.875447,3.085955,NA
0.84456,0.125,7.9844,194.9936,72.0598,0.0074178,0.084938,8.962465,NA
0.72942,0.125,5.0606,151.4518,48.5032,0.0075597,0.209835,2.80207,NA
0.79758,0.125,7.5911,154.7936,68.4596,0.0064912,0.544431,7.46222,NA
0.22321,0.125,3.7504,124.2686,81.609,0.0082111,1.073102,2.606025,NA
0.69198,0.125,4.5115,44.6844,2.1997,0.0074785,0.52784,3.99053,NA
0.15915,0.125,6.6668,121.2586,45.9856,0.003544,0.809644,4.883845,NA
0.42559,0.125,4.9803,160.8278,14.7553,0.002523,0.529893,4.013085,NA
0.15069,0.125,1.5802,0.2814,16.9868,0.0076514,0.41577,2.26753,NA
0.7703,0.125,5.1627,133.874,7.988,0.0027878,0.293402,12.04679,NA
0.35851,0.125,3.2092,140.5124,51.078,0.0081037,0.054403,11.5865,NA
0.66219,0.125,6.1933,177.9492,62.8824,0.0042599,0.345746,13.36447,NA
0.91974,0.125,5.4766,9.3908,7.6262,0.0051856,0.792509,14.473755,NA
0.16153,0.125,4.701,83.2554,52.9477,0.0006207,0.386926,10.774585,NA
0.07025,0.125,7.4143,20.5722,0.4447,0.0059175,0.558488,14.314145,NA
0.90959,0.125,5.725,120.377,86.1706,0.0048242,0.710191,3.591795,NA
0.2924,0.125,1.4958,24.5512,71.5975,0.0072349,1.037643,10.207,NA
0.68422,0.125,0.6739,188.3002,38.5281,0.0097322,0.237145,15.030985,NA
0.76246,0.125,6.0859,104.3202,5.256,0.0039994,0.340639,7.95037,NA
0.87935,0.125,1.5054,11.1916,69.1433,0.0037098,0.403223,4.040295,NA
0.96199,0.125,6.6407,149.232,85.1292,0.0032938,0.696002,3.78214,NA
0.27869,0.125,2.2755,186.3996,22.948,0.0047191,0.576416,5.366735,NA
0.37508,0.125,5.3214,54.7122,28.5694,0.0025501,0.736005,7.15556,NA
0.12012,0.125,9.2995,27.9746,1.478,0.0083364,0.095122,5.417675,NA
0.58405,0.125,8.9746,180.8932,36.2568,0.0089267,0.079021,1.63747,NA
0.86667,0.125,4.6642,117.331,78.3981,0.0069232,0.205089,0.98944,NA
0.41601,0.125,6.9268,184.2776,69.8258,0.0043762,0.953816,0.62521,NA
0.70787,0.125,4.6928,1.3518,84.9433,0.0051286,0.768553,8.106175,NA
0.45325,0.125,1.8695,192.8272,24.0652,0.0042074,0.274417,3.73115,NA
0.23224,0.125,4.7298,137.6034,25.1125,0.0085055,0.654819,11.92088,NA
0.3431,0.125,5.4068,17.378,71.3658,0.0077754,0.526177,11.846485,NA
0.03591,0.125,0.1761,166.9462,90.9838,0.0019939,0.036628,14.36795,NA
0.30127,0.125,5.464,188.052,85.5148,0.0050131,0.774786,12.268245,NA
0.10066,0.125,4.2583,2.5402,40.6649,0.0064456,0.05875,8.84738,NA
0.602,0.125,5.9865,5.4616,59.1332,0.0092408,0.390024,10.59889,NA
0.31583,0.125,2.807,19.4344,96.9066,0.0017214,0.621236,10.212615,NA
0.54132,0.125,0.3153,166.0018,74.8034,0.009604,0.122007,1.375285,NA
0.63181,0.125,4.691,195.7032,69.9755,0.0058062,0.50083,14.493155,NA
0.45,0.125,7.6808,184.0998,43.278,0.0089924,0.678527,6.055615,NA
0.65744,0.125,8.6125,49.8214,83.4939,0.0096338,0.1077,8.708055,NA
0.03093,0.125,9.9423,46.3402,62.5795,0.0032805,0.027531,7.591055,NA
0.9442,0.125,6.0193,194.9308,18.3951,0.0032157,0.315102,11.65029,NA
0.5131,0.125,5.0077,173.3154,64.846,0.009555,0.367435,3.0966,NA
0.52637,0.125,3.2595,198.423,42.9148,0.0072794,0.547119,13.92714,NA
0.17993,0.125,9.2478,117.9974,42.7144,0.0054174,0.293252,1.109845,NA
0.08607,0.125,6.2132,47.3106,65.1245,0.0024317,0.520202,11.606425,NA
0.85361,0.125,9.1242,55.528,83.0685,0.0057169,0.588418,14.806835,NA
0.15202,0.125,3.6706,73.6006,81.648,0.0048127,0.542876,12.180575,NA
0.1314,0.125,8.6121,151.6068,58.6916,0.0075929,0.249467,0.743625,NA
0.0707,0.125,8.1464,54.396,52.0257,0.0079185,0.415766,2.41971,NA
0.15277,0.125,3.2679,28.8784,44.1805,0.0046777,0.243281,2.087625,NA
0.21368,0.125,8.0323,18.7412,71.4557,0.0049125,0.564931,5.64831,NA
0.59465,0.125,3.1219,6.6798,29.6044,0.0079008,0.024245,3.1855,NA
0.10082,0.125,4.7586,32.7636,99.5784,0.0003057,0.106975,13.32088,NA
0.08104,0.125,2.3388,90.5406,37.2685,0.0071051,0.062444,2.233245,NA
0.39347,0.125,5.3076,90.845,47.741,0.0059372,0.705352,4.187055,NA
0.42885,0.125,2.592,64.9042,53.8665,0.0043761,0.052687,6.704605,NA
0.62549,0.125,6.9055,58.8142,19.9215,0.0071248,0.319155,0.565195,NA
0.71981,0.125,9.966,144.7412,94.5482,0.0031033,0.676758,4.68577,NA
0.06727,0.125,0.8872,170.5282,91.4726,0.0054432,0.02686,2.550185,NA
0.57563,0.125,7.6006,176.4646,30.5578,0.006956,0.344834,9.813485,NA
0.39141,0.125,3.2221,152.122,35.6033,0.0082133,0.760985,12.63361,NA
0.87096,0.125,2.6684,129.966,13.4799,0.0011985,1.067138,11.939,NA
0.28875,0.125,9.9318,118.1576,65.8777,0.0052658,0.430741,5.290585,NA
0.14317,0.125,0.8865,3.6076,11.7709,0.0046588,0.332035,2.927515,NA
0.30809,0.125,2.7322,92.2922,71.8815,0.0005502,0.246678,6.811565,NA
0.42367,0.125,1.9336,170.9844,12.8165,0.0012408,0.10742,14.809305,NA
0.3172,0.125,8.2196,3.9702,71.2221,0.0082368,1.001536,7.972075,NA
0.53457,0.125,7.3164,193.6798,59.6796,0.0080244,0.804998,4.25305,NA
0.93404,0.125,5.214,30.3144,92.0301,0.0099482,0.254654,6.562505,NA
0.75406,0.125,8.8889,74.3614,60.6174,0.0069034,0.073357,1.963495,NA
0.93781,0.125,2.9955,31.801,88.3571,0.004538,0.307279,1.227365,NA
0.63844,0.125,1.1139,182.3314,78.8961,0.0039798,0.795729,10.31459,NA
0.98192,0.125,4.7716,167.0826,68.358,0.0017859,0.953726,11.94612,NA
0.71405,0.125,4.3686,66.5186,41.5211,0.0086447,0.444725,6.1566,NA
0.56824,0.125,3.1201,30.6654,18.4974,0.0095252,0.496354,1.72573,NA
0.81892,0.125,5.8104,188.4808,39.808,0.0055918,0.540761,14.770335,NA
0.71185,0.125,8.9134,4.072,47.9156,0.0032102,0.652003,5.546075,NA
0.5711,0.125,3.491,82.2416,32.913,0.0097267,0.0283,10.256695,NA
0.84549,0.125,3.244,123.0892,96.8971,0.0041216,0.06235,15.03242,NA
0.47486,0.125,0.2924,101.6008,50.997,0.0071801,0.170246,10.82735,NA
0.77417,0.125,2.6287,191.3826,78.2692,0.0061379,0.95779,15.08468,NA
0.83667,0.125,8.7616,52.6316,2.0209,0.0006997,0.908483,3.649275,NA
0.83163,0.125,8.2358,166.099,7.0785,0.0008601,0.718846,7.61101,NA
0.64766,0.125,5.2239,51.8882,89.0806,0.0073625,0.612375,3.332585,NA
0.01948,0.125,5.1275,98.1868,65.3764,0.003629,0.681364,5.287315,NA
0.3171,0.125,8.9009,156.211,74.4692,0.0077534,0.860573,13.41464,NA
0.5313,0.125,5.2402,59.8814,95.4347,0.0017409,1.02361,4.903825,NA
0.51511,0.125,3.4941,32.286,53.1879,0.0004847,0.910224,14.94496,NA
0.64438,0.125,0.2983,123.418,61.3084,0.0068201,0.252298,7.061225,NA
0.8389,0.125,2.1839,56.4528,20.0679,0.0010414,0.277118,0.448965,NA
0.40815,0.125,9.1281,85.3984,76.7445,0.004407,0.706149,9.8888,NA
0.71614,0.125,3.8825,45.3722,73.5151,0.0098089,0.310079,14.112985,NA
0.05054,0.125,7.3661,3.2418,22.9076,0.0069295,0.63833,8.66715,NA
0.88957,0.125,8.3738,127.47,51.7778,0.0013027,0.831642,7.80655,NA
0.26832,0.125,2.5715,174.1404,3.7033,0.0013038,0.424965,3.80152,NA
0.03826,0.125,0.3603,20.4356,23.5494,0.0066724,0.42794,11.5441,NA
0.20404,0.125,2.0463,135.3758,32.1073,0.0069154,0.622701,9.1092,NA
0.86536,0.125,0.4384,116.4408,7.432,0.0035135,0.202389,6.521335,NA
0.1783,0.125,4.9388,66.1834,67.6806,0.0011798,0.926949,0.04831,NA
0.58801,0.125,4.5627,126.4832,6.6695,0.0037431,0.979865,4.89622,NA
0.41031,0.125,4.6639,172.6248,56.8768,0.0080274,0.745042,14.013965,NA
0.83731,0.125,7.6627,185.1172,68.8789,0.0039099,0.808406,1.94728,NA
0.55735,0.125,2.9311,130.14,39.5214,0.0082425,0.589033,13.7353,NA
0.99713,0.125,1.5679,13.2724,18.3656,0.0004512,0.147235,4.631145,NA
0.01363,0.125,9.4999,30.1256,61.1556,0.0008386,0.68855,0.607105,NA
0.96265,0.125,2.7577,12.8,47.0312,0.0055523,0.2406,13.322345,NA
0.04569,0.125,2.3462,173.095,6.7668,0.0025545,0.503063,6.735735,NA
0.02522,0.125,7.4049,118.1598,27.9364,0.0022255,0.78173,13.66361,NA
0.41009,0.125,3.6594,154.7816,20.7705,0.0075469,0.350963,8.293655,NA
0.40743,0.125,6.0465,31.3338,97.842,0.008121,0.776552,3.17256,NA
0.47491,0.125,6.508,114.0146,44.6381,0.005663,0.419781,11.73159,NA
0.44327,0.125,4.2536,12.2924,39.8154,0.0046096,0.44577,10.49437,NA
0.95724,0.125,1.97,71.0868,95.5578,0.0054339,0.404037,2.780035,NA
0.4773,0.125,9.7733,142.3238,26.69,0.0017467,1.031979,3.737055,NA
0.80811,0.125,8.6468,110.5324,62.909,0.0032723,0.291787,5.86034,NA
0.52115,0.125,0.2506,29.6968,90.7893,4.62e-05,0.864381,0.23674,NA
0.53545,0.125,8.6473,158.459,6.4427,0.0089445,0.903378,9.02469,NA
