"g","mY","gY","mU","gU","mW","gW","e0","eP","eM","mUs"
0.95845,0.125,82.239,8.491875,0.0033787,1.2492,0.0046335,0.006963,3.1839375,46.1515,NA
0.12792,0.125,91.291,8.348875,0.0007727,6.0527,0.000603,0.003915,3.2428875,11,NA
0.4691,0.125,81.838,4.169125,0.006639,4.4864,0.000337,0.008955,1.14165,10.564,NA
0.31738,0.125,46.922,10.51375,0.0055806,4.4026,0.005302,0.0007565,2.6435625,19.2845,NA
0.05663,0.125,74.968,5.537875,0.0068383,2.9225,0.0005195,0.009186,0.8440875,37.3925,NA
0.4829,0.125,4.946,9.33625,0.0053859,6.038,0.004047,0.0074245,0.9021375,30.6235,NA
0.64942,0.125,57.91,0.96625,0.0014697,7.1493,0.00192,0.0045985,0.519,8.3735,NA
0.1144,0.125,22.288,3.443,0.0021165,9.4649,0.009066,0.0086635,0.74835,46.932,NA
0.32001,0.125,21.088,0.044,0.000952,0.2626,0.004963,0.0083095,3.5040375,24.9475,NA
0.42604,0.125,81.698,1.681375,0.0024284,9.3795,0.004421,0.003911,0.83835,3.0755,NA
0.13327,0.125,17.395,7.18075,0.0022007,9.3177,0.0009125,0.008913,1.070625,32.873,NA
0.62547,0.125,83.119,6.234625,0.0032311,5.5352,0.002643,0.0030585,1.6248,4.082,NA
0.2752,0.125,83.484,9.068875,0.0090747,9.5234,0.0089205,0.0077995,3.5043,5.173,NA
0.20145,0.125,0.691,5.274875,0.0026011,4.9907,0.004804,0.0076455,3.5212875,33.005,NA
0.86026,0.125,44.145,10.393625,0.0069178,4.4951,0.0006445,0.009515,1.1990625,40.1135,NA
0.84735,0.125,60.563,11.249125,0.0006555,0.6478,0.0026295,0.007709,0.736425,18.6055,NA
0.11469,0.125,11.061,4.131875,0.0016267,1.6634,0.002059,0.0026425,0.4407,35.5365,NA
0.00714,0.125,81.208,0.416625,0.0053451,4.462,0.0033915,0.006399,2.7373875,45.6815,NA
0.15786,0.125,12.965,4.87925,0.0043982,4.6669,0.0046805,0.007796,2.8474875,30.936,NA
0.74397,0.125,58.659,12.158,0.003837,4.7365,0.0002195,0.0027465,3.036975,38.9825,NA
0.63882,0.125,26.802,1.2385,0.0073935,9.2134,0.004812,0.009415,1.135125,21.793,NA
0.96529,0.125,80.164,12.3145,0.0097392,8.8511,0.0097975,0.007788,0.4144125,33.0105,NA
0.4273,0.125,68.91,0.67475,0.0013996,7.539,0.0097075,0.003731,3.6795375,19.5035,NA
0.16532,0.125,10.543,11.804375,0.0099628,9.2314,0.0082565,0.003386,1.6752375,49.9645,NA
0.95877,0.125,51.742,5.77825,0.0083917,6.0073,0.0016035,0.0066715,1.4927625,33.7025,NA
0.59711,0.125,40.966,2.4395,0.0086383,6.3548,0.0027325,0.001233,0.1393875,21.2035,NA
0.58888,0.125,77.606,2.951625,0.0090177,1.8691,0.0042105,0.005008,0.2986875,12.037,NA
0.70983,0.125,17.719,1.915625,0.0074756,1.3738,0.007479,0.0036175,1.0195875,9.4255,NA
0.56213,0.125,4.108,8.089375,0.0091269,5.988,0.009933,0.0082445,2.5198125,0.844,NA
0.31712,0.125,34.365,0.86375,0.0089511,7.6115,0.007866,0.0022355,0.7017,16.8605,NA
0.67738,0.125,74.69,0.014,0.0094363,7.0772,0.0032415,0.0043575,0.667575,24.805,NA
0.59745,0.125,78.381,1.28375,0.007193,2.3503,0.0016775,0.006646,3.6963375,49.6105,NA
0.27255,0.125,93.65,10.049875,0.0033406,1.1544,0.0036305,0.009751,0.42645,11.972,NA
0.62733,0.125,33.508,10.44925,0.0037801,8.3095,0.0078035,0.007434,0.7911375,14.993,NA
0.43724,0.125,67.936,2.303375,0.0019832,2.924,0.00917,0.0034475,2.473125,49.5685,NA
0.06333,0.125,92.435,10.2735,0.0079029,2.932,0.0013445,0.009219,0.84165,10.8145,NA
0.06939,0.125,48.588,8.463625,0.0099004,2.2079,0.0027885,0.0097975,3.3190875,23.6955,NA
0.16313,0.125,56.81,8.57725,0.0094953,5.4535,0.00038,0.0055325,1.8280125,41.6715,NA
0.0851,0.125,67.086,9.4415,0.0037194,6.2983,0.0020245,0.0078065,1.68555,10.345,NA
0.77295,0.125,8.285,3.1505,0.0033901,1.507,0.00816,0.0078435,2.4071625,13.552,NA
0.3361,0.125,65.907,8.40425,0.0037165,3.6776,0.0096555,0.008392,2.0251875,21.7895,NA
0.83664,0.125,99.441,0.505,0.0060072,1.3312,0.001791,0.007954,0.4104375,8.9685,NA
0.22336,0.125,92.664,4.93125,0.0042567,9.3726,0.0073125,0.0092015,0.0742125,14.323,NA
0.54721,0.125,94.833,7.596625,0.0014763,3.5617,0.004108,0.0048945,0.0225,1.5095,NA
0.89528,0.125,44.069,0.630375,0.0024201,6.4988,0.008094,0.0027025,0.3597375,33.8195,NA
0.27905,0.125,52.521,7.377,0.0096131,0.2657,0.0092885,0.009696,0.2907,26.81,NA
0.15057,0.125,90.446,4.238125,0.0071679,0.6731,0.0082065,0.0020715,3.6552375,23.4865,NA
0.09087,0.125,92.022,3.01,0.0018236,6.9734,0.005935,0.0032495,3.27015,29.888,NA
0.36104,0.125,38.383,3.45025,0.0024024,1.9849,0.007144,0.006192,1.1742,31.521,NA
0.1925,0.125,77.443,0.970875,0.000201,0.8467,0.00251,0.0069445,1.1002125,5.248,NA
0.20035,0.125,69.157,2.49825,0.0016576,0.1605,0.004494,0.006045,0.6402375,40.9165,NA
0.66011,0.125,22.927,7.70875,0.0090849,5.1175,0.006215,0.0051245,0.701625,47.7565,NA
0.04091,0.125,38.876,6.359875,0.0025859,1.5892,0.0065225,0.0017115,2.2779375,4.33,NA
0.20737,0.125,97.086,1.96925,0.001922,1.174,0.0071345,0.007687,1.6326375,23.446,NA
0.35189,0.125,66.796,7.442875,0.0044795,8.7298,0.006012,0.0074645,2.8210875,49.273,NA
0.17494,0.125,71.87,6.04425,0.0038037,5.6078,0.003939,0.009535,2.5329,45.172,NA
0.60709,0.125,46.162,9.342625,0.0040651,5.0267,0.004283,0.001895,1.7344875,46.544,NA
0.27139,0.125,91.218,9.427,0.0085913,7.8398,0.003883,0.0078265,2.7777375,23.3795,NA
0.64328,0.125,27.045,10.582125,0.0031299,9.7047,0.002946,0.003398,3.4218,12.1425,NA
0.23414,0.125,46.378,2.104875,0.0092894,0.3946,0.009779,0.003682,2.1212625,26.437,NA
0.50355,0.125,96.214,6.0625,0.0076273,8.036,0.0027585,0.0058615,1.34355,41.1965,NA
0.87649,0.125,78.216,5.416625,0.0065665,3.552,0.00264,0.0086435,1.6969875,12.2115,NA
0.37687,0.125,45.997,3.585125,0.0016175,0.6436,0.0035645,0.004724,1.880925,47.656,NA
0.87633,0.125,68.842,7.188375,0.0030166,3.1261,0.008425,0.0009265,3.71955,0.7185,NA
0.63244,0.125,53.863,5.918375,0.0049345,7.8299,0.0031825,0.006672,2.5429875,13.5775,NA
0.96792,0.125,17.004,11.954375,0.0038745,8.1901,0.0030285,0.008975,0.5134125,13.031,NA
0.18158,0.125,66.256,11.287625,0.0002841,5.6114,0.0066895,0.0047565,3.0253125,21.995,NA
0.01113,0.125,49.49,2.976875,0.0084858,1.1508,0.0065435,0.0016385,2.3934375,29.4735,NA
0.05512,0.125,52.264,2.694,0.0049741,7.2508,0.0029675,0.0012145,3.5502375,14.6195,NA
0.66125,0.125,81.185,10.23,0.0043327,0.8285,0.001638,0.0095185,0.5236875,35.705,NA
0.15523,0.125,80.088,11.16775,0.0011138,8.6585,0.000307,0.0089645,2.3277,24.7715,NA
0.57521,0.125,66.1,9.583375,0.0035779,8.4113,0.0045495,0.004186,2.8849875,37.944,NA
0.14211,0.125,10.91,3.506,0.0056058,8.4106,0.0026955,0.002418,0.1144875,12.7295,NA
0.99271,0.125,61.102,6.376875,0.000616,9.7472,0.002254,0.0013995,2.850675,43.731,NA
0.61184,0.125,77.015,4.809375,0.0089999,4.9555,0.000919,0.0074755,0.6940875,10.8025,NA
0.04295,0.125,5.172,11.38575,0.0029441,8.8787,0.0065645,0.0014785,2.497575,29.1395,NA
0.98151,0.125,93.55,3.146625,0.0041594,5.5267,0.004573,0.00233,0.049875,42.2735,NA
0.71421,0.125,6.592,8.370375,0.0067887,3.4045,0.009722,0.0036385,3.3979125,31.1335,NA
0.1639,0.125,78.898,6.9365,0.0030983,4.767,0.006616,0.0049115,0.76335,5.6765,NA
0.68228,0.125,28.551,10.349125,0.0017676,1.0735,0.0004365,0.0058415,3.1266375,48.723,NA
0.63132,0.125,95.782,1.6125,0.005828,8.1017,0.0002575,0.0005985,1.12605,46.7075,NA
0.5708,0.125,18.475,8.771375,0.0097104,7.6005,0.009183,0.0031505,2.79525,17.5555,NA
0.90701,0.125,79.707,9.830125,0.0059719,2.491,0.006453,0.001114,1.480725,31.417,NA
0.97044,0.125,33.202,6.09025,0.0042474,8.963,0.0088415,0.0097565,2.661075,31.964,NA
0.84169,0.125,33.042,1.23925,0.001578,4.0566,0.005663,0.0035135,1.1305125,22.9895,NA
0.15261,0.125,68.913,1.11625,0.0011254,9.2688,0.0005595,0.005718,0.85005,8.4765,NA
0.97146,0.125,15.804,11.912375,0.0023077,5.6174,0.0080045,2.3e-05,0.6555,20.9885,NA
0.64424,0.125,99.875,11.365,0.0028559,3.6843,0.0059655,0.0040515,0.3488625,15.3135,NA
0.34031,0.125,41.396,1.0475,0.0093983,2.4135,0.007165,0.0024075,3.2414625,2.6595,NA
0.07958,0.125,24.617,0.4015,0.0022058,0.2628,0.0024545,0.000332,0.044475,35.8935,NA
0.02091,0.125,81.569,10.541125,0.0079771,4.3521,0.0045745,0.0092665,2.5425,28.126,NA
0.44339,0.125,21.17,8.67875,0.0093785,2.4975,0.000784,0.002799,1.512375,6.605,NA
0.99407,0.125,49.348,10.667625,0.0077467,8.9086,0.008702,0.0027935,2.4946125,1.478,NA
0.80085,0.125,12.377,8.126875,0.0075882,1.3652,0.0017435,0.008436,1.332075,43.8155,NA
0.43935,0.125,50.555,6.432,0.0018391,8.0171,0.0063995,0.0036895,0.9795375,31.156,NA
0.24521,0.125,96.945,12.3775,0.0085027,0.5392,0.008,0.0078155,3.611775,14.6495,NA
0.43622,0.125,25.507,12.053375,0.0096077,0.2811,0.009552,0.0025865,3.5035125,47.1045,NA
0.23943,0.125,0.413,10.03175,0.0085482,7.2627,0.007158,0.002974,0.1602,28.0275,NA
0.13556,0.125,57.469,5.0855,0.008944,9.5161,0.0030865,0.0098215,1.806975,12.1215,NA
0.82263,0.125,49.256,7.830125,0.0062947,8.905,0.0027935,0.007878,3.5410125,47.6675,NA
0.95205,0.125,32.421,6.982625,0.0094622,8.9234,0.00246,0.001596,0.9882,22.4025,NA
0.91937,0.125,35.477,11.642,0.0081626,1.8611,0.003811,0.006504,2.84295,42.7155,NA
0.94099,0.125,38.864,10.387,0.0090695,0.1176,0.000951,0.003685,2.9098125,11.106,NA
0.4015,0.125,2.192,11.706875,0.0064781,8.3626,0.005601,0.0040085,3.158925,18.1775,NA
0.56171,0.125,34.335,3.854,0.0023838,9.1513,0.008441,0.009875,2.2029375,37.2365,NA
0.43106,0.125,75.72,6.7375,0.0028024,2.7941,0.008893,0.0029645,0.168675,13.4015,NA
0.63492,0.125,55.406,6.13475,0.0098449,4.6548,0.0071175,0.0008065,0.5848125,11.9105,NA
0.49646,0.125,80.953,7.982375,0.0075377,6.0635,0.0073365,0.0097445,2.7697875,4.628,NA
0.98026,0.125,53.772,1.9905,0.0037015,1.3288,0.0021995,0.003917,0.181875,28.6035,NA
0.6012,0.125,74.034,11.682375,0.0019587,3.926,0.0049455,0.0042255,1.6161375,43.954,NA
0.22485,0.125,94.506,10.478125,0.0070932,0.8821,0.0081485,0.0018535,0.60135,48.5585,NA
0.74989,0.125,11.837,6.027375,0.0052392,9.1874,0.0079495,0.0059805,0.8223375,49.799,NA
0.36027,0.125,92.381,11.108,0.0041747,1.1304,0.0097365,0.0008525,3.4856625,7.0735,NA
0.94646,0.125,67.107,7.902875,0.006805,0.4792,0.0097925,5.6e-05,3.665175,45.819,NA
0.74914,0.125,45.952,3.143875,0.0009339,1.6849,0.000607,0.009847,2.24415,15.0665,NA
0.42133,0.125,0.638,10.19775,0.0039234,0.9488,0.009022,0.0073935,2.995275,49.8705,NA
0.24438,0.125,12.983,4.125875,0.0096546,6.4786,0.0009015,0.0046745,2.3644125,42.9285,NA
0.56264,0.125,26.918,8.318,0.0094901,6.3424,0.006025,0.0090725,0.2262,39.223,NA
0.59154,0.125,85.862,4.439375,0.0014322,1.0287,0.00047,0.008255,3.19275,20.0535,NA
0.85983,0.125,27.867,7.237875,0.0097716,6.3972,0.008405,0.00257,2.9872875,26.193,NA
0.73594,0.125,19.048,4.5065,0.0038676,3.6297,0.002486,0.000305,1.5880125,4.2315,NA
0.28837,0.125,40.641,4.505,0.0053156,1.9067,0.000397,0.009664,2.9673,18.4115,NA
0.32575,0.125,60.758,11.779625,0.0024953,8.5505,0.004785,0.0014665,0.0956625,44.1435,NA
0.33538,0.125,13.774,0.1455,0.0008174,4.9437,0.0029495,0.0026155,1.05105,8.448,NA
0.34296,0.125,68.732,4.094125,0.0051394,6.5174,0.0062875,0.002205,0.876975,5.386,NA
0.26405,0.125,43.116,6.18075,0.0043261,8.4389,0.0074135,0.0059275,2.066025,36.621,NA
0.31054,0.125,40.964,9.464375,0.0070173,3.4331,0.0013355,0.000222,2.8242,38.7985,NA
0.93684,0.125,38.181,5.10475,0.0080798,9.5956,0.0011725,0.003274,1.71465,29.463,NA
0.74083,0.125,53.918,3.086875,0.0042289,7.5995,0.0075295,0.0002685,3.6297375,36.2025,NA
0.80739,0.125,69.701,1.643,0.0086653,6.7163,0.0007075,0.009008,0.5368875,34.33,NA
0.23867,0.125,66.476,0.563875,0.0047523,5.8528,0.0038395,0.0009095,2.3188125,33.396,NA
0.97736,0.125,5.676,9.016,0.0007459,8.7489,0.008183,0.005489,2.949975,31.9305,NA
0.24643,0.125,62.05,8.634,0.0019816,3.973,0.0037005,0.0093965,2.73375,16.133,NA
0.37802,0.125,98.482,12.312625,0.0053507,4.2728,0.0086205,0.0033075,2.01075,16.0805,NA
0.10596,0.125,17.678,4.868,0.0002549,6.2375,0.0062725,0.008138,0.6641625,33.3225,NA
0.4608,0.125,49.23,5.433625,0.0059698,0.8213,0.003527,0.0050665,0.6456,31.0485,NA
0.46574,0.125,13.186,0.79275,0.0041966,7.483,0.000474,0.005545,2.47575,23.7445,NA
0.47737,0.125,20.641,1.319875,0.0071318,8.3483,0.0014115,0.005651,2.2266375,9.647,NA
0.86103,0.125,92.394,8.189875,0.0079593,2.0659,0.008321,0.0006105,2.6140125,5.7675,NA
0.08564,0.125,20.316,11.290875,0.0037329,6.7614,0.009198,0.0003735,0.64065,36.563,NA
0.36938,0.125,72.712,11.6185,0.0076605,3.0583,0.009224,0.002762,0.8411625,15.1725,NA
0.46354,0.125,89.373,10.18425,0.0083957,1.2155,0.0027085,0.0021875,2.8868625,27.7315,NA
0.63152,0.125,52.541,6.924625,0.0095756,6.2875,0.0044105,0.000653,2.2852875,35.5035,NA
0.93383,0.125,52.837,11.730125,0.0031783,6.3205,0.009021,0.0007125,3.6034125,2.958,NA
0.35521,0.125,89.205,5.983,0.0061934,4.2614,0.003608,0.008112,1.0558125,21.703,NA
0.98445,0.125,29.199,1.452375,0.0071247,7.6889,0.0038685,0.0080795,2.613825,28.7175,NA
0.3863,0.125,23.585,10.91975,0.0016344,9.0511,0.0084145,0.00064,1.5091125,47.002,NA
0.49535,0.125,32.788,12.338125,0.0008538,8.7309,0.006784,0.0092245,3.545625,42.784,NA
0.28559,0.125,11.032,1.66375,0.00061,8.1201,0.00894,0.008024,2.286075,44.082,NA
0.47153,0.125,53.267,0.750875,0.00481,5.8368,0.0045065,0.0050235,2.2574625,29.32,NA
0.02854,0.125,37.912,10.700375,0.0041181,7.8929,0.0013855,0.00664,1.1880375,38.1605,NA
0.49376,0.125,98.59,2.039375,0.007064,4.0058,0.002454,0.0022135,0.5758875,26.2475,NA
0.01251,0.125,1.409,3.168125,0.0035707,2.0119,0.000422,0.0095935,1.5426375,9.8,NA
0.42967,0.125,1.524,1.413,0.0045051,4.241,0.0047215,0.006106,1.081575,7.638,NA
0.74923,0.125,91.669,5.783375,0.0047842,7.7473,0.0080875,0.0075895,1.0709625,30.513,NA
0.15632,0.125,61.512,12.03375,0.0099116,3.449,0.0099185,0.000745,3.331275,49.6015,NA
0.13999,0.125,54.76,4.94075,0.0014098,7.3539,0.009896,0.005965,2.396175,46.257,NA
0.60419,0.125,49.729,0.933125,0.0049402,5.9607,0.007551,0.0058915,3.306075,19.2045,NA
0.96265,0.125,85.352,4.065625,0.007684,1.7545,0.0054765,0.001515,1.4425875,47.542,NA
0.95273,0.125,49.95,6.630625,0.0016237,2.0788,0.001324,0.0014735,3.3156,37.23,NA
0.56074,0.125,11.625,8.8715,0.0070645,1.6495,0.0059035,0.000627,0.8487375,48.98,NA
0.48409,0.125,99.717,8.47075,0.0046975,4.9,0.0078455,0.0053805,1.4608125,37.3455,NA
0.0721,0.125,34.18,12.344625,0.003303,9.3854,0.008878,0.0003755,2.7560625,39.413,NA
0.1492,0.125,12.44,6.833875,0.00431,7.1165,0.0045255,0.002834,3.259275,47.7145,NA
0.72383,0.125,90.33,5.54375,0.0021502,9.9815,0.002299,0.0035635,2.6848875,0.376,NA
0.81321,0.125,35.21,1.938875,0.0051449,3.51,0.0049835,0.0055875,2.6455875,27.382,NA
0.43952,0.125,80.412,11.213875,0.0073627,7.4414,0.004704,0.0029455,3.343575,6.5635,NA
0.46541,0.125,1.564,2.8035,0.001286,3.8375,0.004784,0.009759,1.4790375,49.5835,NA
0.72051,0.125,14.749,8.917,0.0038737,2.8443,0.004473,0.0043365,2.6984625,3.8365,NA
0.45486,0.125,93.67,4.377375,0.0017983,5.8919,0.0081775,0.0013825,2.2835625,17.5855,NA
0.73014,0.125,31.325,10.165125,0.0031433,6.3112,0.0029315,0.001423,0.11865,25.4135,NA
0.0567,0.125,6.612,0.904625,0.0079444,8.606,0.009828,0.009572,3.6139125,27.624,NA
0.99092,0.125,94.706,8.679125,0.0095004,7.9658,0.008369,0.0019415,2.9217375,49.5905,NA
0.00393,0.125,41.961,11.3785,0.005698,4.3768,0.001343,0.006462,0.5346,4.76,NA
0.26627,0.125,30.875,11.6695,0.008219,7.4679,0.008957,0.005175,0.8520375,13.722,NA
0.11992,0.125,93.119,1.622625,0.0097776,7.017,0.002099,0.005809,2.7257625,20.142,NA
0.06671,0.125,66.466,4.65175,0.0024474,3.6137,0.0032935,0.007354,0.607575,43.281,NA
0.69475,0.125,37.135,2.536625,0.0005999,6.6473,0.00756,0.0037885,2.076675,44.676,NA
0.09719,0.125,39.098,9.06675,0.0062446,0.0051,0.002157,0.0067765,2.1923625,4.2155,NA
0.61943,0.125,9.898,2.05125,0.0020122,9.9903,0.0079655,0.003169,1.57935,25.051,NA
0.44292,0.125,21.12,5.493375,0.0099871,5.8298,0.005305,0.0082845,3.3307125,19.0885,NA
0.63197,0.125,12.83,9.086875,0.0047457,6.0118,0.005597,0.0010575,1.1295375,16.3055,NA
0.07529,0.125,79.278,8.16725,0.0074566,3.7289,0.007487,0.0007105,1.364325,6.2555,NA
0.88086,0.125,61.27,1.066875,8.1e-05,0.0436,0.0096095,0.0003775,2.3244,37.686,NA
0.09495,0.125,66.046,9.30325,0.0019297,4.865,0.002722,0.006411,1.871925,34.304,NA
0.39167,0.125,40.972,6.299125,0.0069509,2.8291,0.0028855,0.007695,1.3432125,29.1555,NA
0.10167,0.125,45.582,2.441875,0.0084412,9.2852,0.0086145,0.0066965,0.4629,44.7705,NA
0.59003,0.125,62.502,4.082625,0.0074744,9.9141,0.0076065,0.004096,1.992975,19.2605,NA
0.23433,0.125,39.486,6.656375,0.0019613,3.3552,0.0070015,0.00988,3.4005375,1.581,NA
0.30744,0.125,62.809,7.13175,0.0092138,4.5196,0.0005675,0.0018415,1.7712375,15.495,NA
0.22374,0.125,88.291,1.806625,0.007747,1.2803,0.0059145,0.0054695,1.855275,48.553,NA
0.13901,0.125,37.773,1.68475,0.0022748,7.6816,0.0017065,0.001075,2.1228,15.622,NA
0.30901,0.125,4.591,7.38575,0.000859,3.1406,3.5e-06,0.0040815,2.9788875,17.223,NA
0.17854,0.125,65.14,9.56575,0.0018941,7.4538,0.0021545,0.0071455,2.1893625,24.534,NA
0.26633,0.125,47.416,11.209375,0.0062326,9.3739,0.0001605,0.004603,0.23655,5.1065,NA
0.44365,0.125,81.496,9.651375,0.0080803,1.6208,0.0085845,0.0019235,1.934775,30.834,NA
0.13517,0.125,35.354,3.90825,0.0078129,7.2471,0.0022315,0.0095785,0.9224625,3.1005,NA
0.36961,0.125,91.159,11.096875,0.0061321,8.293,0.0034275,0.0035,3.203175,49.3005,NA
0.25489,0.125,84.906,5.651875,0.0041341,3.4089,0.009445,0.0086805,3.3018375,13.0935,NA
0.84919,0.125,58.693,11.956375,0.0058625,3.2364,0.0087915,0.008124,2.8675125,33.6125,NA
0.36079,0.125,55.119,2.09775,0.0036265,2.8702,0.002174,0.0013585,2.4996375,7.2395,NA
0.32702,0.125,55.649,10.00375,0.0078369,3.1839,0.0039455,0.0012915,2.850975,14.218,NA
0.50423,0.125,56.621,0.582875,0.0023458,6.45,0.006807,0.004048,3.444825,6.828,NA
0.54384,0.125,73.083,4.269375,0.0072897,7.3663,0.006543,0.0075345,0.46575,34.636,NA
0.96805,0.125,5.1,5.046125,0.0085122,5.0521,0.0040015,0.009989,0.048225,16.8205,NA
0.68546,0.125,67.218,7.775875,0.0007179,4.876,0.007826,0.002699,3.5199,25.8055,NA
0.62916,0.125,70.155,10.31425,0.0070082,0.3613,0.0072965,0.0054005,1.486575,29.761,NA
0.04842,0.125,69.232,1.35575,0.0010872,8.6082,0.0028615,0.0031535,2.0995125,3.9155,NA
0.9084,0.125,95.533,0.8235,0.0010565,4.0923,0.0006225,0.0071445,3.7038,21.8635,NA
0.46833,0.125,57.049,1.666,0.0001753,9.746,0.0025075,0.002383,1.5424125,1.5375,NA
0.97912,0.125,87.77,2.513625,0.0027017,7.7605,0.00471,0.00597,0.1539375,17.4865,NA
0.0966,0.125,21.08,3.858625,0.0063297,9.4604,0.00244,0.0004465,0.5690625,25.0125,NA
0.20214,0.125,11.344,9.272375,0.0008608,6.9367,0.007568,0.003344,0.6489375,18.791,NA
0.86376,0.125,70.055,6.18775,0.0005042,6.4856,0.0028475,0.0014125,0.368175,10.544,NA
0.45594,0.125,85.873,11.627875,0.0096765,9.5337,0.0040105,0.006536,0.744,15.5285,NA
0.83622,0.125,60.396,12.45075,0.0060006,8.9699,0.001507,0.0067105,0.59265,18.3365,NA
0.94455,0.125,86.677,2.114,0.0026664,9.622,0.008987,0.006531,1.626525,7.0555,NA
0.37597,0.125,54.943,3.913875,0.0008933,3.0738,0.0048425,0.006332,3.0231375,8.8495,NA
0.01494,0.125,35.887,7.413375,0.0071746,2.5441,0.0012475,0.0039545,2.5716375,11.4615,NA
0.29803,0.125,17.338,10.61575,0.0002039,3.1536,0.008199,0.0029005,1.0470375,7.87,NA
0.02894,0.125,40.671,4.371875,0.0077662,2.8933,0.0025045,0.0056125,2.3304375,36.504,NA
0.47319,0.125,77.924,1.258875,0.0067596,9.9518,0.0091625,0.0003945,1.1935875,35.5715,NA
0.66545,0.125,39.514,7.7555,0.0050915,2.1308,0.0078975,0.0031775,1.8002625,44.536,NA
0.60905,0.125,3.218,0.633875,0.0051827,1.4405,0.0034725,0.0038105,1.152525,48.6335,NA
0.13054,0.125,1.588,4.621,0.009069,7.9953,0.005071,0.004899,0.7044,38.1665,NA
0.73958,0.125,57.903,4.0065,0.0006558,1.8856,0.000877,0.0071885,1.3179,15.737,NA
0.23501,0.125,82.121,5.846125,0.0083541,8.8653,0.004042,0.0007915,0.8566875,10.6895,NA
0.29986,0.125,73.616,10.532,0.0011759,0.3412,0.0004385,0.0045535,3.0226125,21.471,NA
0.24608,0.125,84.835,7.611125,0.0014903,8.1874,0.002969,0.00158,2.94495,17.4635,NA
0.55177,0.125,67.459,8.074375,0.0040542,5.4666,0.004549,0.001265,1.646775,21.192,NA
0.52956,0.125,63.043,0.426125,0.0097942,6.7721,0.0006575,0.003058,0.239325,44.914,NA
0.89901,0.125,88.446,4.233875,0.0019996,1.4975,0.0070205,0.005168,3.282675,1.1945,NA
0.6976,0.125,99.611,4.519375,0.0085209,0.0853,0.002437,0.009736,3.4955625,20.387,NA
0.84956,0.125,77.361,8.93925,0.0097168,5.6127,0.0024635,0.007523,0.896775,22.1475,NA
0.08312,0.125,30.361,2.987625,0.006627,9.5992,0.002762,0.005199,0.4078125,44.843,NA
0.7966,0.125,86.029,2.61325,0.0081649,4.1806,0.0034695,0.0048705,3.058725,8.867,NA
0.2466,0.125,73.188,12.35675,0.0089875,0.1365,0.0071355,0.0004425,3.5653125,49.6175,NA
0.32174,0.125,99.492,8.835375,0.0036005,5.8231,0.0048305,0.004188,0.7594125,21.068,NA
0.64206,0.125,22.401,9.28325,0.0027916,7.0779,0.005795,0.0004615,0.3022875,47.521,NA
0.43566,0.125,77.67,9.04525,0.0073602,9.4025,0.0013485,0.00524,2.664975,47.933,NA
0.29782,0.125,18.387,9.326,0.0054891,0.0954,0.002172,0.0011045,0.7035,43.746,NA
0.91305,0.125,87.25,6.397625,0.0009117,2.6211,0.008794,0.000604,2.1647625,14.7535,NA
0.2003,0.125,25.119,8.930375,0.0011269,5.9846,0.00882,0.0037285,0.5304375,17.637,NA
0.56363,0.125,75.387,6.025125,0.0080021,8.8351,0.004257,0.009123,0.0505875,6.135,NA
0.37428,0.125,3.583,11.4805,0.001996,1.2045,0.008757,0.0064365,3.4908375,34.044,NA
0.66838,0.125,1.69,9.079375,0.0054247,0.2604,0.0092005,0.006513,0.896025,23.5315,NA
0.45754,0.125,93.761,9.65275,0.005268,2.8271,0.0074815,0.007365,0.346275,46.023,NA
0.93931,0.125,23.112,5.156125,0.002907,3.3468,0.000335,0.0063195,3.1687125,7.737,NA
0.1988,0.125,23.031,5.478875,0.0007377,4.8695,0.007774,0.004263,3.6237375,18.1365,NA
0.02671,0.125,13.345,12.134,0.0091151,8.4949,0.001884,0.007454,2.5153125,1.0295,NA
0.34983,0.125,53.053,3.047875,0.0021787,4.9637,0.000194,0.00499,0.7451625,3.09,NA
0.64068,0.125,65.577,2.555375,0.0081378,5.9832,0.005848,0.0088615,3.550575,6.3455,NA
0.36401,0.125,87.47,0.46525,0.0093187,2.6146,0.0006515,0.0019745,1.45635,1.1075,NA
0.55102,0.125,83.088,8.1505,0.0074067,3.8388,0.0024355,0.000126,2.010225,33.138,NA
0.24276,0.125,9.667,3.791625,0.0027425,8.0788,0.001564,0.0007855,1.0060875,2.613,NA
0.25038,0.125,1.368,8.3795,0.0057108,5.8224,0.0058345,0.0015925,1.5606375,25.255,NA
0.86809,0.125,4.683,4.833125,0.0053177,6.2949,0.0089185,0.0076375,0.325725,45.003,NA
0.91386,0.125,53.523,7.792375,0.0014365,6.2109,0.009161,0.0007195,0.8424375,10.558,NA
0.12337,0.125,61.616,3.231875,0.004868,3.5571,0.000636,0.0075395,2.6529375,30.736,NA
0.14518,0.125,3.968,1.42875,0.0009345,4.3948,0.0098765,0.009126,2.0706375,1.7695,NA
0.00303,0.125,53.894,6.075375,0.005359,8.1915,0.0099215,0.0086495,2.2494,40.712,NA
0.06733,0.125,26.045,12.1465,3.77e-05,8.0305,0.007942,0.008102,2.764875,49.037,NA
0.20228,0.125,66.131,11.150875,0.0078356,9.2727,0.006236,0.00222,3.3176625,19.0045,NA
0.48832,0.125,11.844,4.843125,0.0067433,1.5741,0.003958,0.006736,2.8606125,44.1555,NA
